Année;Code région académique;Code région Insee;Libellé région académique;Discipline;IPS moyen;Caractéristiques;Score moyen;Ecart type;Groupe 1;Groupe 2;Groupe 3;Groupe 4;Groupe 5;Groupe 6
2019;03;53;BRETAGNE;Français;108.5;Fille;269;45.5;6.3;10.8;17.0;20.1;20.1;25.6
2019;03;53;BRETAGNE;Mathématiques;108.5;Ensemble;256;49.5;11.7;15.5;19.9;19.1;15.1;18.7
2019;03;53;BRETAGNE;Mathématiques;108.5;Fille;255;46.4;10.2;16.1;21.4;20.6;15.2;16.5
2019;04;24;CENTRE-VAL DE LOIRE;Français;103.5;Ensemble;255;47.6;12.0;15.3;19.4;18.9;16.2;18.2
2019;04;24;CENTRE-VAL DE LOIRE;Français;103.5;Garçon;248;48.3;15.9;17.3;19.3;18.0;14.4;15.0
2019;05;94;CORSE;Français;100.8;Fille;257;45.6;10.1;16.3;18.5;18.6;18.2;18.3
2019;06;44;GRAND EST;Français;100.7;Fille;260;47.5;10.3;13.4;18.1;19.7;17.8;20.8
2019;06;44;GRAND EST;Mathématiques;100.7;Fille;247;47.9;15.6;18.6;21.2;18.0;12.7;13.9
2019;06;44;GRAND EST;Mathématiques;100.7;Garçon;251;53.4;16.9;16.8;17.8;16.7;13.5;18.4
2019;07;01;GUADELOUPE;Mathématiques;88.5;Ensemble;226;48.7;31.7;20.3;19.1;12.9;8.1;8.0
2019;09;32;HAUTS-DE-FRANCE;Français;97.0;Garçon;241;49.2;20.9;18.4;18.7;16.6;12.7;12.7
2019;09;32;HAUTS-DE-FRANCE;Mathématiques;97.0;Fille;241;46.6;18.6;21.1;21.2;16.7;11.4;11.1
2019;10;11;ILE-DE-FRANCE;Français;110.7;Garçon;251;51.2;16.2;15.7;17.4;17.1;15.3;18.3
2019;10;11;ILE-DE-FRANCE;Mathématiques;110.7;Fille;249;50.6;15.4;18.4;20.1;17.2;12.8;16.1
2019;10;11;ILE-DE-FRANCE;Mathématiques;110.7;Garçon;251;57.3;19.0;16.6;17.0;15.2;12.2;20.1
2019;12;02;MARTINIQUE;Français;93.3;Fille;251;48.5;15.6;14.4;18.8;18.0;16.6;16.7
2019;13;06;MAYOTTE;Français;68.1;Ensemble;182;55.7;65.6;14.4;9.5;5.7;3.0;1.9
2019;13;06;MAYOTTE;Mathématiques;68.1;Ensemble;172;49.4;75.9;13.8;5.4;2.7;1.1;1.0
2019;13;06;MAYOTTE;Mathématiques;68.1;Garçon;171;50.2;78.1;11.6;5.4;2.3;1.3;1.3
2019;14;28;NORMANDIE;Mathématiques;101.9;Garçon;247;52.2;17.9;18.4;18.5;16.7;12.2;16.3
2019;15;75;NOUVELLE-AQUITAINE;Français;106.0;Garçon;251;49.1;15.1;15.9;18.7;18.0;15.0;17.2
2019;16;76;OCCITANIE;Français;105.3;Ensemble;256;49.2;12.8;14.2;17.9;18.7;16.7;19.7
2019;17;52;PAYS DE LA LOIRE;Français;107.3;Fille;265;46.8;8.3;11.8;16.9;20.4;19.1;23.4
2019;18;93;PROVENCE-ALPES-COTE D'AZUR;Français;103.9;Fille;261;47.4;9.5;13.1;17.9;19.7;18.0;21.8
2019;18;93;PROVENCE-ALPES-COTE D'AZUR;Mathématiques;103.9;Fille;245;48.4;16.7;18.9;21.2;17.7;12.4;13.3
2019;;;NATIONAL;Français;;Garçon;248;50.0;17.1;16.5;18.2;17.5;14.6;16.0
2019;;;NATIONAL;Mathématiques;;Ensemble;249;52.1;16.8;17.5;19.2;17.1;12.9;16.5
2019;;;NATIONAL;Mathématiques;;Fille;247;48.9;15.5;18.4;20.8;18.0;12.9;14.4
2020;01;84;AUVERGNE-RHONE-ALPES;Mathématiques;107.3;Garçon;262;53.7;12.5;13.4;16.7;17.7;15.8;23.9
2020;03;53;BRETAGNE;Français;108.2;Garçon;261;45.2;7.5;13.4;21.1;20.9;17.3;19.8
2020;06;44;GRAND EST;Mathématiques;100.9;Ensemble;253;51.5;15.1;15.9;18.8;18.1;14.1;18.1
2020;07;01;GUADELOUPE;Français;88.8;Fille;249;47.4;14.9;18.3;19.7;17.0;15.8;14.2
2020;07;01;GUADELOUPE;Mathématiques;88.8;Ensemble;223;48.3;34.0;21.3;17.1;12.5;8.0;7.0
2020;08;03;GUYANE;Mathématiques;71.4;Ensemble;192;46.5;63.7;16.5;8.9;5.1;2.9;2.9
2020;08;03;GUYANE;Mathématiques;71.4;Fille;194;43.1;61.1;19.0;10.0;4.9;2.7;2.3
2020;09;32;HAUTS-DE-FRANCE;Français;97.2;Garçon;247;45.1;14.0;18.9;22.4;19.1;12.9;12.6
2020;10;11;ILE-DE-FRANCE;Français;110.6;Fille;273;49.5;5.7;10.5;16.9;19.3;18.4;29.2
2020;10;11;ILE-DE-FRANCE;Français;110.6;Garçon;259;49.4;10.4;14.9;19.3;19.0;15.5;20.9
2020;12;02;MARTINIQUE;Mathématiques;91.9;Garçon;223;51.1;36.7;18.6;16.5;11.5;8.5;8.2
2020;13;06;MAYOTTE;Français;68.1;Ensemble;186;43.4;68.8;15.1;8.3;4.4;2.1;1.3
2020;13;06;MAYOTTE;Mathématiques;68.1;Ensemble;172;40.3;80.4;11.1;4.7;2.0;1.0;0.7
2020;13;06;MAYOTTE;Mathématiques;68.1;Garçon;169;41.0;82.7;9.3;4.2;1.8;1.2;0.8
2020;14;28;NORMANDIE;Français;101.6;Ensemble;257;46.0;9.6;15.7;20.8;20.4;15.8;17.7
2020;14;28;NORMANDIE;Mathématiques;101.6;Ensemble;249;49.2;15.6;17.4;20.2;18.1;13.6;15.1
2020;14;28;NORMANDIE;Mathématiques;101.6;Garçon;251;51.7;16.0;16.4;18.4;17.7;14.0;17.5
2020;15;75;NOUVELLE-AQUITAINE;Mathématiques;106.1;Garçon;259;53.4;13.3;13.6;17.3;18.1;15.3;22.4
2020;16;76;OCCITANIE;Français;105.3;Fille;270;47.8;5.8;11.1;17.9;20.4;18.6;26.1
2020;18;93;PROVENCE-ALPES-COTE D'AZUR;Français;104.0;Fille;268;47.3;6.3;12.0;18.5;20.9;18.0;24.4
2020;18;93;PROVENCE-ALPES-COTE D'AZUR;Mathématiques;104.0;Fille;249;48.5;14.9;18.0;20.5;18.3;13.3;15.0
2020;18;93;PROVENCE-ALPES-COTE D'AZUR;Mathématiques;104.0;Garçon;254;53.6;15.6;15.0;17.6;17.7;14.3;19.8
2020;;;NATIONAL;Mathématiques;;Fille;250;49.3;14.7;17.1;20.3;18.3;13.7;15.8
2021;01;84;AUVERGNE-RHONE-ALPES;Français;107.8;Ensemble;266;45.8;6.3;12.4;19.7;21.1;17.9;22.5
2021;03;53;BRETAGNE;Français;108.5;Fille;273;44.7;3.6;9.6;18.3;21.9;19.9;26.7
2021;06;44;GRAND EST;Français;101.3;Ensemble;260;45.4;8.1;14.1;21.2;21.2;16.5;18.9
2021;07;01;GUADELOUPE;Français;90.7;Fille;252;46.2;13.1;15.8;20.9;19.4;15.5;15.2
2021;07;01;GUADELOUPE;Mathématiques;90.7;Garçon;224;52.9;36.9;19.7;14.9;10.8;8.0;9.7
2021;09;32;HAUTS-DE-FRANCE;Français;97.8;Fille;259;45.1;8.0;15.0;21.1;20.6;16.8;18.5
2021;09;32;HAUTS-DE-FRANCE;Mathématiques;97.8;Ensemble;247;50.8;18.1;18.0;19.4;16.7;12.6;15.1
2021;10;11;ILE-DE-FRANCE;Mathématiques;110.8;Fille;253;52.1;14.7;17.6;19.4;17.2;13.0;18.0
2021;11;04;LA REUNION;Mathématiques;85.1;Ensemble;231;49.1;28.0;22.0;18.5;13.0;9.0;9.6
2021;13;06;MAYOTTE;Mathématiques;68.4;Garçon;173;41.3;81.6;9.3;5.1;1.9;1.2;1.0
2021;14;28;NORMANDIE;Français;101.9;Ensemble;256;44.4;9.1;16.1;22.2;21.0;15.3;16.3
2021;15;75;NOUVELLE-AQUITAINE;Français;106.5;Garçon;258;45.3;8.9;14.9;21.7;20.8;16.0;17.6
2021;16;76;OCCITANIE;Français;105.7;Garçon;256;45.3;9.7;15.8;22.1;20.7;15.1;16.7
2021;16;76;OCCITANIE;Mathématiques;105.7;Ensemble;256;52.4;13.3;15.5;18.6;18.2;14.5;19.9
2021;16;76;OCCITANIE;Mathématiques;105.7;Fille;252;49.6;13.4;17.3;20.2;18.7;13.8;16.7
2021;16;76;OCCITANIE;Mathématiques;105.7;Garçon;260;54.7;13.3;13.8;17.1;17.7;15.2;22.9
2021;18;93;PROVENCE-ALPES-COTE D'AZUR;Mathématiques;104.1;Fille;249;49.2;15.1;18.5;20.7;17.6;12.9;15.3
2021;;;NATIONAL;Français;;Ensemble;261;46.9;8.4;13.8;20.4;20.5;16.6;20.3
2021;;;NATIONAL;Français;;Fille;268;46.9;6.2;11.7;19.0;20.8;18.2;24.1
2022;01;84;AUVERGNE-RHONE-ALPES;Mathématiques;108.0;Ensemble;260;52.4;11.5;16.0;19.0;17.8;14.2;21.4
2022;03;53;BRETAGNE;Français;109.6;Garçon;255;44.3;9.7;16.4;20.9;21.1;15.8;16.1
2022;03;53;BRETAGNE;Mathématiques;109.6;Fille;255;48.4;11.5;17.0;20.8;19.0;14.0;17.7
2022;03;53;BRETAGNE;Mathématiques;109.6;Garçon;264;52.1;9.6;14.2;18.1;18.7;15.6;23.8
2022;04;24;CENTRE-VAL DE LOIRE;Mathématiques;103.3;Ensemble;252;49.4;13.8;18.9;20.3;17.5;13.0;16.6
2022;04;24;CENTRE-VAL DE LOIRE;Mathématiques;103.3;Fille;248;46.8;14.4;20.9;21.2;17.7;12.1;13.7
2022;06;44;GRAND EST;Français;100.5;Fille;261;46.5;8.6;14.5;19.6;20.2;17.0;20.2
2022;06;44;GRAND EST;Français;100.5;Garçon;249;44.3;13.0;18.7;22.0;19.5;14.0;12.8
2022;07;01;GUADELOUPE;Français;96.4;Garçon;230;46.2;29.5;19.4;19.4;14.7;9.2;7.8
2022;08;03;GUYANE;Français;81.3;Fille;214;49.3;45.7;19.1;12.6;10.6;6.3;5.8
2022;08;03;GUYANE;Mathématiques;81.3;Garçon;199;44.7;63.5;15.9;8.6;5.0;3.3;3.6
2022;09;32;HAUTS-DE-FRANCE;Mathématiques;98.4;Ensemble;247;49.3;16.8;19.7;20.3;16.8;11.7;14.7
2022;10;11;ILE-DE-FRANCE;Mathématiques;111.6;Ensemble;256;54.7;15.0;17.4;18.4;16.1;12.6;20.5
2022;11;04;LA REUNION;Français;87.5;Ensemble;243;46.2;18.1;20.4;20.5;17.3;11.6;12.2
2022;11;04;LA REUNION;Français;87.5;Fille;251;47.0;14.0;18.3;20.5;18.2;13.8;15.3
2022;11;04;LA REUNION;Français;87.5;Garçon;236;44.4;22.1;22.3;20.5;16.4;9.4;9.3
2022;12;02;MARTINIQUE;Mathématiques;101.6;Fille;232;45.6;25.8;23.5;19.6;14.0;9.2;7.9
2022;12;02;MARTINIQUE;Mathématiques;101.6;Garçon;234;51.0;27.5;21.1;18.7;11.9;9.3;11.5
2022;15;75;NOUVELLE-AQUITAINE;Français;106.8;Fille;265;47.5;7.8;13.3;18.3;19.9;17.6;23.1
2022;18;93;PROVENCE-ALPES-COTE D'AZUR;Mathématiques;105.3;Ensemble;253;51.3;14.2;17.4;19.7;17.6;13.2;17.9
2022;18;93;PROVENCE-ALPES-COTE D'AZUR;Mathématiques;105.3;Fille;248;48.8;15.6;19.0;21.0;17.7;12.1;14.7
2022;;;NATIONAL;Français;;Ensemble;257;47.6;11.2;15.8;19.9;19.3;15.6;18.3
2022;;;NATIONAL;Français;;Garçon;250;46.2;13.5;17.7;21.0;19.0;14.1;14.7
2023;02;27;BOURGOGNE-FRANCHE-COMTE;Français;102.4;Ensemble;256;46.1;10.2;16.3;21.5;20.4;15.1;16.5
2023;02;27;BOURGOGNE-FRANCHE-COMTE;Mathématiques;102.4;Ensemble;255;50.6;12.7;17.3;19.8;18.4;13.6;18.2
2023;03;53;BRETAGNE;Mathématiques;110.6;Garçon;265;52.8;9.5;14.2;18.3;18.1;15.4;24.6
2023;04;24;CENTRE-VAL DE LOIRE;Français;103.1;Ensemble;255;46.2;10.9;16.5;21.3;20.0;14.9;16.5
2023;04;24;CENTRE-VAL DE LOIRE;Français;103.1;Fille;262;46.5;7.9;14.2;20.3;20.8;16.7;20.1
2023;04;24;CENTRE-VAL DE LOIRE;Mathématiques;103.1;Fille;247;47.7;15.4;19.9;21.3;17.9;12.2;13.3
2023;05;94;CORSE;Français;101.7;Ensemble;255;45.9;9.9;17.2;21.7;20.1;15.0;16.0
2023;07;01;GUADELOUPE;Français;96.8;Ensemble;240;47.6;21.6;19.3;20.2;16.4;11.7;10.9
2023;08;03;GUYANE;Français;81.9;Garçon;200;44.7;59.4;17.1;10.8;5.7;3.7;3.3
2023;08;03;GUYANE;Mathématiques;81.9;Fille;195;41.2;63.5;17.6;9.1;5.0;2.8;2.1
2023;09;32;HAUTS-DE-FRANCE;Français;99.1;Fille;256;46.6;10.4;17.1;20.9;19.6;15.3;16.8
2023;09;32;HAUTS-DE-FRANCE;Mathématiques;99.1;Fille;242;46.8;18.3;21.5;21.1;16.6;10.9;11.6
2023;10;11;ILE-DE-FRANCE;Français;112.6;Fille;270;50.6;7.2;12.1;17.3;19.0;17.9;26.6
2023;10;11;ILE-DE-FRANCE;Français;112.6;Garçon;255;49.1;12.7;16.6;19.8;18.5;14.7;17.8
2023;12;02;MARTINIQUE;Français;101.3;Garçon;237;46.5;22.8;20.0;20.8;15.6;10.9;9.8
2023;15;75;NOUVELLE-AQUITAINE;Français;107.7;Fille;266;47.7;7.3;12.4;19.2;20.2;17.8;23.1
2023;15;75;NOUVELLE-AQUITAINE;Français;107.7;Garçon;252;46.4;12.5;17.0;21.4;19.3;14.4;15.4
2023;15;75;NOUVELLE-AQUITAINE;Mathématiques;107.7;Ensemble;258;52.1;12.6;16.0;19.3;17.7;14.2;20.3
2023;16;76;OCCITANIE;Français;107.2;Ensemble;259;47.9;10.1;15.1;20.1;19.5;16.1;19.0
2023;16;76;OCCITANIE;Français;107.2;Garçon;252;46.6;12.8;17.0;21.6;19.3;14.4;14.9
2023;17;52;PAYS DE LA LOIRE;Mathématiques;108.8;Fille;253;48.6;12.9;17.8;20.8;18.2;13.3;16.9
2023;18;93;PROVENCE-ALPES-COTE D'AZUR;Français;105.5;Ensemble;257;47.1;9.9;15.9;21.0;19.9;15.3;17.9
2023;18;93;PROVENCE-ALPES-COTE D'AZUR;Français;105.5;Fille;264;47.3;7.4;13.8;19.6;20.4;17.1;21.7
2023;18;93;PROVENCE-ALPES-COTE D'AZUR;Mathématiques;105.5;Ensemble;254;51.5;13.9;17.7;19.6;17.5;13.2;18.2
2023;;;NATIONAL;Français;;Fille;264;48.8;8.5;13.6;18.9;19.7;17.0;22.2
2024;02;27;BOURGOGNE-FRANCHE-COMTE;Français;102.7;Garçon;251;45.3;12.5;17.4;22.1;20.7;14.0;13.4
2024;02;27;BOURGOGNE-FRANCHE-COMTE;Mathématiques;102.7;Garçon;261;53.1;11.6;15.5;18.3;18.0;14.3;22.3
2024;03;53;BRETAGNE;Français;110.7;Ensemble;262;47.8;8.2;13.6;20.1;21.3;16.5;20.3
2024;03;53;BRETAGNE;Français;110.7;Garçon;257;47.0;10.3;15.2;20.6;21.1;15.5;17.2
2024;04;24;CENTRE-VAL DE LOIRE;Français;103.5;Ensemble;255;47.0;10.9;16.0;21.7;20.6;14.3;16.3
2024;04;24;CENTRE-VAL DE LOIRE;Mathématiques;103.5;Fille;246;47.6;15.7;20.3;22.0;17.0;11.8;13.3
2024;04;24;CENTRE-VAL DE LOIRE;Mathématiques;103.5;Garçon;256;53.3;13.5;17.0;18.7;17.4;13.1;20.4
2024;05;94;CORSE;Français;101.3;Ensemble;259;45.5;9.1;13.7;22.0;22.0;16.4;16.8
2024;05;94;CORSE;Mathématiques;101.3;Garçon;260;50.2;10.7;15.2;20.4;18.0;14.6;21.2
2024;10;11;ILE-DE-FRANCE;Mathématiques;112.7;Fille;251;52.8;16.4;18.7;19.2;16.0;12.1;17.6
2024;11;04;LA REUNION;Français;89.0;Ensemble;243;47.2;18.6;19.9;21.2;17.0;11.3;12.1
2024;11;04;LA REUNION;Mathématiques;89.0;Ensemble;235;48.9;25.4;22.8;18.3;13.7;9.2;10.7
2024;11;04;LA REUNION;Mathématiques;89.0;Garçon;239;51.5;24.7;21.0;17.6;14.0;9.7;13.0
2024;13;06;MAYOTTE;Français;69.8;Fille;190;41.4;66.4;16.6;9.4;4.4;1.8;1.4
2024;13;06;MAYOTTE;Français;69.8;Garçon;181;41.5;75.6;11.8;6.7;3.1;1.6;1.1
2024;16;76;OCCITANIE;Français;107.3;Fille;264;48.5;7.8;13.7;19.7;21.1;16.7;21.1
2024;16;76;OCCITANIE;Français;107.3;Garçon;253;47.9;12.8;15.9;21.1;19.9;14.2;16.1
2024;17;52;PAYS DE LA LOIRE;Français;109.1;Fille;264;47.7;7.5;12.9;19.4;22.1;16.9;21.2
2024;17;52;PAYS DE LA LOIRE;Français;109.1;Garçon;253;47.4;12.8;16.1;21.0;20.3;14.2;15.7
2024;18;93;PROVENCE-ALPES-COTE D'AZUR;Français;105.4;Ensemble;257;47.9;10.6;15.1;20.7;20.6;15.5;17.5
2024;18;93;PROVENCE-ALPES-COTE D'AZUR;Mathématiques;105.4;Garçon;260;54.8;12.8;15.3;18.1;17.1;14.4;22.3
2024;;;NATIONAL;Français;;Ensemble;256;49.3;11.7;15.2;20.1;20.1;15.0;17.9
2024;;;NATIONAL;Mathématiques;;Fille;248;50.2;16.3;19.1;20.0;17.0;12.3;15.3
2025;02;27;BOURGOGNE-FRANCHE-COMTE;Français;102.7;Fille;261;46.4;8.1;14.0;20.7;22.3;16.6;18.4
2025;08;03;GUYANE;Mathématiques;81.5;Fille;198;40.6;60.6;17.4;11.6;5.5;3.0;2.0
2025;09;32;HAUTS-DE-FRANCE;Français;99.8;Ensemble;250;46.5;14.1;17.5;21.2;19.9;13.7;13.7
2025;11;04;LA REUNION;Mathématiques;89.6;Ensemble;234;49.2;26.7;23.0;18.6;12.7;8.9;10.3
2025;12;02;MARTINIQUE;Français;100.9;Ensemble;244;49.9;20.1;17.3;20.5;16.6;12.1;13.4
2025;13;06;MAYOTTE;Français;69.8;Garçon;182;40.7;73.5;13.7;7.0;3.1;1.6;1.1
2025;13;06;MAYOTTE;Mathématiques;69.8;Ensemble;183;38.1;75.4;14.3;6.0;2.6;1.0;0.7
2025;14;28;NORMANDIE;Français;103.4;Ensemble;250;47.4;14.0;17.3;21.3;19.5;13.7;14.2
2025;14;28;NORMANDIE;Mathématiques;103.4;Ensemble;249;50.4;16.1;18.8;19.9;17.2;12.4;15.7
2025;15;75;NOUVELLE-AQUITAINE;Mathématiques;108.3;Garçon;263;54.6;11.9;14.5;17.1;17.4;14.9;24.2
2025;16;76;OCCITANIE;Mathématiques;107.3;Ensemble;257;53.3;13.4;16.5;18.9;17.3;13.6;20.2
2025;17;52;PAYS DE LA LOIRE;Français;109.2;Fille;264;48.3;7.8;13.4;19.5;21.2;16.9;21.3
2025;17;52;PAYS DE LA LOIRE;Français;109.2;Garçon;253;48.3;13.4;16.4;20.5;19.3;14.4;16.0
2025;17;52;PAYS DE LA LOIRE;Mathématiques;109.2;Fille;252;49.1;13.3;18.3;20.2;18.0;13.5;16.8
2025;17;52;PAYS DE LA LOIRE;Mathématiques;109.2;Garçon;264;54.7;10.9;14.5;17.4;17.1;14.9;25.1
2025;18;93;PROVENCE-ALPES-COTE D'AZUR;Mathématiques;105.4;Fille;247;49.1;16.3;19.8;20.3;17.3;12.0;14.3
2025;;;NATIONAL;Mathématiques;106.2;Garçon;259;55.6;14.0;15.4;17.5;16.8;13.9;22.5
2017;01;84;AUVERGNE-RHONE-ALPES;Français;107.5;Ensemble;255;49.2;11.0;16.8;20.8;19.1;14.8;17.3
2017;01;84;AUVERGNE-RHONE-ALPES;Mathématiques;107.5;Fille;252;47.2;10.3;17.6;23.4;20.1;13.7;14.8
2017;02;27;BOURGOGNE-FRANCHE-COMTE;Mathématiques;102.1;Garçon;256;48.8;9.9;16.0;22.1;19.9;14.7;17.5
2017;04;24;CENTRE-VAL DE LOIRE;Français;103.4;Garçon;243;45.9;15.1;21.7;22.7;17.5;11.6;11.4
2017;04;24;CENTRE-VAL DE LOIRE;Mathématiques;103.4;Garçon;252;48.5;10.9;18.0;22.9;19.3;13.6;15.3
2017;05;94;CORSE;Français;100.5;Fille;257;48.8;8.5;15.4;22.4;20.1;14.7;19.0
2017;08;03;GUYANE;Français;72.0;Garçon;195;53.4;58.2;17.0;9.8;7.2;3.9;3.9
2017;08;03;GUYANE;Mathématiques;72.0;Fille;196;47.3;57.2;20.1;11.8;5.7;3.0;2.2
2017;09;32;HAUTS-DE-FRANCE;Mathématiques;96.3;Ensemble;246;47.3;13.3;20.1;23.3;18.6;12.1;12.5
2017;09;32;HAUTS-DE-FRANCE;Mathématiques;96.3;Garçon;248;48.7;13.3;19.4;22.8;18.4;12.5;13.7
2017;10;11;ILE-DE-FRANCE;Mathématiques;111.0;Ensemble;251;51.9;13.1;18.6;21.2;17.7;13.0;16.4
2017;10;11;ILE-DE-FRANCE;Mathématiques;111.0;Garçon;252;53.9;13.6;17.9;20.2;17.3;13.2;17.8
2017;11;04;LA REUNION;Français;82.5;Fille;240;46.3;17.4;24.3;21.6;16.1;10.1;10.5
2017;11;04;LA REUNION;Mathématiques;82.5;Ensemble;230;45.8;24.8;25.5;20.8;13.2;8.0;7.7
2017;13;06;MAYOTTE;Français;68.8;Garçon;170;49.0;78.7;12.7;5.4;1.9;0.8;0.6
2017;13;06;MAYOTTE;Mathématiques;68.8;Ensemble;170;49.5;78.0;13.0;4.9;2.3;1.0;0.7
2017;13;06;MAYOTTE;Mathématiques;68.8;Garçon;170;49.9;78.4;12.7;4.9;2.2;1.1;0.8
2017;15;75;NOUVELLE-AQUITAINE;Français;105.8;Ensemble;251;49.8;12.7;18.2;21.3;18.8;13.5;15.5
2017;15;75;NOUVELLE-AQUITAINE;Français;105.8;Fille;257;49.8;9.9;16.2;20.7;19.8;15.1;18.3
2017;15;75;NOUVELLE-AQUITAINE;Français;105.8;Garçon;245;49.2;15.3;20.1;21.9;17.9;11.9;12.8
2017;16;76;OCCITANIE;Français;105.1;Garçon;243;49.7;15.7;20.5;22.0;17.6;12.0;12.2
2017;17;52;PAYS DE LA LOIRE;Mathématiques;107.2;Ensemble;256;48.7;9.4;15.8;22.4;20.4;14.9;17.1
2017;18;93;PROVENCE-ALPES-COTE D'AZUR;Français;104.1;Ensemble;249;48.2;13.2;18.9;21.7;18.4;13.1;14.6
2018;03;53;BRETAGNE;Français;108.6;Garçon;255;47.8;10.3;17.1;22.3;19.2;14.1;17.0
2018;03;53;BRETAGNE;Mathématiques;108.6;Ensemble;256;45.7;8.9;15.5;21.8;21.7;16.0;16.0
2018;04;24;CENTRE-VAL DE LOIRE;Français;103.4;Ensemble;255;47.9;10.0;17.3;23.1;19.4;13.4;16.7
2018;04;24;CENTRE-VAL DE LOIRE;Français;103.4;Fille;260;48.7;8.1;15.2;22.2;20.0;14.9;19.5
2018;06;44;GRAND EST;Mathématiques;100.4;Ensemble;251;47.9;12.4;17.5;21.9;19.7;13.9;14.6
2018;08;03;GUYANE;Mathématiques;72.7;Ensemble;201;48.0;51.2;22.1;12.9;7.1;3.4;3.3
2018;08;03;GUYANE;Mathématiques;72.7;Fille;202;44.9;49.1;24.7;13.7;6.8;2.9;2.9
2018;09;32;HAUTS-DE-FRANCE;Français;96.6;Garçon;242;46.4;16.1;21.8;23.2;16.8;10.8;11.3
2018;10;11;ILE-DE-FRANCE;Mathématiques;110.7;Fille;247;47.1;13.6;20.0;22.4;18.6;12.4;13.0
2018;11;04;LA REUNION;Français;82.7;Ensemble;237;46.3;19.3;24.2;22.8;14.8;9.2;9.7
2018;11;04;LA REUNION;Français;82.7;Garçon;232;45.4;22.9;25.9;21.8;13.3;7.8;8.3
2018;11;04;LA REUNION;Mathématiques;82.7;Garçon;231;47.4;26.1;23.3;20.8;13.2;7.7;8.9
2018;12;02;MARTINIQUE;Français;92.2;Ensemble;235;47.8;22.8;22.8;20.8;14.1;10.3;9.2
2018;12;02;MARTINIQUE;Mathématiques;92.2;Ensemble;227;46.4;29.0;22.5;20.5;13.5;7.6;6.9
2018;12;02;MARTINIQUE;Mathématiques;92.2;Garçon;225;49.1;32.5;21.0;18.2;12.6;7.7;8.0
2018;13;06;MAYOTTE;Français;68.1;Ensemble;179;36.5;75.8;14.9;5.6;1.8;1.3;0.6
2018;14;28;NORMANDIE;Français;101.7;Ensemble;251;48.0;11.9;18.6;22.6;18.6;12.8;15.5
2018;14;28;NORMANDIE;Mathématiques;101.7;Garçon;250;49.1;14.1;17.4;20.3;18.9;14.6;14.7
2018;17;52;PAYS DE LA LOIRE;Français;107.2;Fille;260;50.5;9.6;15.5;20.7;19.0;14.9;20.3
2018;17;52;PAYS DE LA LOIRE;Français;107.2;Garçon;249;48.6;13.7;18.9;22.1;18.0;12.5;14.9
2018;17;52;PAYS DE LA LOIRE;Mathématiques;107.2;Garçon;257;49.9;10.7;14.9;19.9;20.1;15.6;18.8
2018;18;93;PROVENCE-ALPES-COTE D'AZUR;Mathématiques;104.0;Ensemble;249;48.0;13.2;18.3;22.2;19.5;13.1;13.8
2018;;;NATIONAL;Français;;Ensemble;254;50.3;11.9;17.1;21.7;18.4;13.4;17.5
2018;;;NATIONAL;Français;;Fille;260;50.9;9.6;15.3;21.1;19.1;14.5;20.3
2018;;;NATIONAL;Mathématiques;;Fille;245;44.6;13.0;19.8;24.0;19.9;12.5;11.0
2019;01;84;AUVERGNE-RHONE-ALPES;Français;107.3;Garçon;252;49.4;14.9;15.7;18.1;18.5;15.3;17.4
2019;01;84;AUVERGNE-RHONE-ALPES;Mathématiques;107.3;Ensemble;254;52.0;14.0;16.1;18.8;17.9;14.1;19.0
2019;01;84;AUVERGNE-RHONE-ALPES;Mathématiques;107.3;Fille;253;49.0;12.8;17.0;20.3;18.9;14.4;16.6
2019;02;27;BOURGOGNE-FRANCHE-COMTE;Mathématiques;102.1;Ensemble;250;50.3;14.9;17.5;20.0;18.0;13.4;16.3
2019;03;53;BRETAGNE;Mathématiques;108.5;Garçon;257;52.3;13.1;15.0;18.4;17.8;15.0;20.7
2019;04;24;CENTRE-VAL DE LOIRE;Mathématiques;103.5;Garçon;249;52.1;16.5;17.8;19.0;17.1;12.3;17.3
2019;05;94;CORSE;Mathématiques;100.8;Fille;235;47.6;20.7;23.3;21.7;15.2;10.1;9.1
2019;05;94;CORSE;Mathématiques;100.8;Garçon;240;55.3;22.6;18.9;17.1;15.7;12.0;13.8
2019;08;03;GUYANE;Français;72.6;Fille;218;52.7;36.6;19.6;17.1;12.8;7.1;6.8
2019;08;03;GUYANE;Mathématiques;72.6;Garçon;199;48.5;56.7;18.2;10.9;6.9;3.6;3.6
2019;11;04;LA REUNION;Français;82.8;Ensemble;243;48.9;20.5;18.8;17.8;16.2;13.1;13.6
2019;11;04;LA REUNION;Français;82.8;Garçon;235;48.9;26.1;20.6;16.9;14.3;11.5;10.6
2019;11;04;LA REUNION;Mathématiques;82.8;Ensemble;233;49.6;26.4;22.1;18.7;13.6;8.7;10.5
2019;12;02;MARTINIQUE;Français;93.3;Garçon;232;51.3;28.2;17.7;17.8;14.6;12.0;9.7
2019;14;28;NORMANDIE;Français;101.9;Ensemble;251;48.4;14.8;16.5;18.6;18.1;15.6;16.4
2019;15;75;NOUVELLE-AQUITAINE;Français;106.0;Fille;265;47.5;8.6;12.0;16.9;19.9;18.8;23.8
2019;15;75;NOUVELLE-AQUITAINE;Mathématiques;106.0;Ensemble;252;51.0;14.8;16.7;19.4;18.0;13.7;17.5
